,Unnamed: 0,word,one,two,three,four,five,six,seven,False,convergence,correctness
2055,2055,tiara,0,1,10,31,30,27,57,109,0.0003120056161010898,0.47596153846153844
2056,2056,tibia,0,2,7,17,24,18,22,82,0.00018000324005832104,0.4533333333333333
2057,2057,tidal,0,3,20,36,27,34,68,58,0.0003760067681218262,0.6741573033707865
2058,2058,tiger,0,1,16,30,41,34,167,105,0.0005780104041872753,0.5374449339207048
2059,2059,tight,0,1,7,14,18,14,77,113,0.00026200471608488955,0.32335329341317365
2060,2060,tilde,0,2,20,43,48,47,121,68,0.0005620101161820912,0.7017543859649122
2061,2061,timer,0,3,22,41,39,31,174,89,0.0006200111602008837,0.6044444444444445
2062,2062,timid,0,1,10,14,30,23,29,86,0.00021400385206933725,0.47560975609756095
2063,2063,tipsy,0,1,22,39,32,29,91,103,0.0004280077041386745,0.5442477876106194
2064,2064,titan,0,1,11,22,25,38,48,83,0.0002900052200939617,0.5388888888888889
2065,2065,tithe,0,0,8,25,31,35,87,119,0.00037200669612053017,0.4541284403669725
2066,2066,title,0,5,20,40,48,41,115,96,0.0005380096841743152,0.616
2067,2067,toast,0,6,21,26,34,46,156,144,0.0005780104041872753,0.48014440433212996
2068,2068,today,0,5,22,32,50,28,106,109,0.0004860087481574668,0.556910569105691
2069,2069,toddy,0,1,6,22,18,24,70,153,0.00028200507609136964,0.3169642857142857
2070,2070,token,0,5,15,31,27,46,97,89,0.00044200795614321057,0.5821596244131455
2071,2071,tonal,0,4,23,42,40,31,181,71,0.0006420115562080118,0.6635071090047393
2072,2072,tonga,0,0,10,27,29,26,73,77,0.0003300059401069219,0.5443786982248521
2073,2073,tonic,0,4,12,31,31,35,137,68,0.0005000090001620029,0.6243093922651933
2074,2074,tooth,0,7,10,14,24,24,60,148,0.0002780050040900736,0.34801762114537443
2075,2075,topaz,0,0,10,11,12,32,30,91,0.0001900034200615611,0.4166666666666667
2076,2076,topic,1,0,9,17,31,29,71,74,0.00031600568810238584,0.5403726708074534
2077,2077,torch,0,6,15,27,40,47,120,75,0.0005100091801652429,0.6428571428571429
2078,2078,torso,0,1,16,31,25,40,64,83,0.0003540063721146981,0.576530612244898
2079,2079,torus,0,2,15,28,30,29,84,66,0.0003760067681218262,0.611764705882353
2080,2080,total,0,2,11,23,29,39,107,101,0.0004220075961367305,0.5073170731707317
2081,2081,totem,0,2,12,28,36,35,58,102,0.00034200615611081,0.5255813953488372
2082,2082,touch,0,3,18,40,37,31,131,82,0.000520009360168483,0.6113744075829384
2083,2083,tough,0,4,12,27,37,23,84,90,0.00037400673212117816,0.533678756476684
2084,2084,towel,0,1,13,40,48,33,119,87,0.000508009144164595,0.6081081081081081
2085,2085,tower,0,4,11,27,35,32,278,127,0.0007740139322507805,0.461864406779661
2086,2086,toxic,1,3,3,15,12,24,48,93,0.00021200381606868924,0.3841059602649007
2087,2087,toxin,0,2,14,21,18,38,42,81,0.00027000486008748155,0.5344827586206896
2088,2088,trace,0,4,29,66,70,58,415,83,0.0012840231124160236,0.7322580645161291
2089,2089,track,0,1,17,27,43,41,159,107,0.0005760103681866274,0.5466101694915254
2090,2090,tract,0,0,10,41,63,46,139,109,0.0005980107641937555,0.5947955390334573
2091,2091,trade,0,9,33,53,59,52,324,84,0.0010600190803434462,0.7103448275862069
2092,2092,trail,0,5,18,39,51,50,223,85,0.0007720138962501325,0.657258064516129
2093,2093,train,0,8,21,49,44,41,222,79,0.0007700138602494844,0.6735537190082644
2094,2094,trait,0,8,25,34,46,48,222,110,0.0007660137882481885,0.5940959409594095
2095,2095,tramp,1,4,19,24,34,17,86,104,0.00037000666011988213,0.4876847290640394
2096,2096,trash,0,4,28,47,44,37,172,87,0.0006640119522151399,0.6477732793522267
2097,2097,trawl,0,3,16,28,26,24,136,119,0.00046600838815098674,0.44907407407407407
2098,2098,tread,0,0,14,33,51,52,171,59,0.0006420115562080118,0.7177033492822966
2099,2099,treat,0,2,15,24,45,43,195,112,0.0006480116642099558,0.5352697095435685
2100,2100,trend,0,4,22,30,30,39,96,89,0.00044200795614321057,0.5841121495327103
2101,2101,triad,0,0,20,45,50,33,133,82,0.0005620101161820912,0.6434782608695652
2102,2102,trial,0,7,17,46,37,44,160,88,0.0006220111962015316,0.6317991631799164
2103,2103,tribe,0,6,18,28,56,50,199,112,0.0007140128522313402,0.5851851851851851
2104,2104,trice,0,8,27,58,80,45,359,82,0.0011540207723739026,0.7266666666666667
2105,2105,trick,0,2,15,30,46,45,121,88,0.000518009324167835,0.6106194690265486
2106,2106,tried,0,5,20,39,39,43,248,122,0.0007880141842553166,0.5447761194029851
2107,2107,tripe,0,4,23,36,60,55,290,98,0.0009360168483032694,0.644927536231884
2108,2108,trite,0,1,15,34,47,55,298,146,0.0009000162002916053,0.5100671140939598
2109,2109,troll,0,3,13,21,38,37,81,122,0.00038600694812506624,0.47863247863247865
2110,2110,troop,0,3,16,23,33,31,103,97,0.00041800752413543446,0.5221674876847291
2111,2111,trope,0,4,23,47,61,44,283,92,0.0009240166322993814,0.6605166051660517
2112,2112,trout,0,7,13,31,34,33,123,120,0.0004820086761561708,0.4957983193277311
2113,2113,trove,0,0,24,32,47,37,225,130,0.0007300131402365243,0.5185185185185185
2114,2114,truce,0,3,21,50,63,58,215,81,0.0008200147602656848,0.7065217391304348
2115,2115,truck,0,4,9,27,43,23,64,96,0.000340006120110162,0.5247524752475248
2116,2116,truer,0,2,16,35,37,39,175,137,0.0006080109441969955,0.4849624060150376
2117,2117,truly,0,5,20,41,41,38,106,120,0.0005020090361626509,0.5471698113207547
2118,2118,trump,0,3,9,24,19,22,77,92,0.0003080055440997938,0.4556213017751479
2119,2119,trunk,0,2,11,31,39,38,83,89,0.00040800734413219436,0.5761904761904761
2120,2120,truss,0,2,2,27,23,28,62,107,0.0002880051840933137,0.43386243386243384
2121,2121,trust,0,2,19,26,46,37,152,111,0.0005640101521827393,0.5394190871369294
2122,2122,truth,0,1,11,25,33,25,64,110,0.00031800572410303383,0.4634146341463415
2123,2123,tryst,1,2,12,18,37,32,51,106,0.0003060055080991458,0.49038461538461536
2124,2124,tubal,0,5,8,26,25,26,60,79,0.00030000540009720173,0.5325443786982249
2125,2125,tuber,0,2,17,38,36,39,156,88,0.0005760103681866274,0.6
2126,2126,tulip,0,3,12,39,22,22,32,60,0.0002600046800842415,0.620253164556962
2127,2127,tulle,0,7,14,35,36,35,88,120,0.0004300077401393225,0.5141700404858299
2128,2128,tumor,0,4,8,21,40,30,76,74,0.0003580064441159941,0.5819209039548022
2129,2129,tunic,0,3,10,15,22,24,41,84,0.00023000414007452133,0.46835443037974683
2130,2130,turbo,0,1,6,22,33,25,43,52,0.0002600046800842415,0.6258992805755396
2131,2131,tutor,0,0,13,28,42,26,80,80,0.0003780068041224742,0.5767195767195767
2132,2132,twang,0,3,12,19,30,33,26,76,0.00024600442807970544,0.5606936416184971
2133,2133,tweak,0,2,9,20,30,22,37,71,0.0002400043200777614,0.538961038961039
2134,2134,tweed,0,3,2,30,19,26,62,113,0.0002840051120920177,0.41450777202072536
2135,2135,tweet,0,0,10,24,16,34,59,141,0.00028600514809266566,0.37333333333333335
2136,2136,twice,0,1,16,32,54,49,112,95,0.0005280095041710751,0.6153846153846154
2137,2137,twine,0,1,20,42,45,41,137,105,0.0005720102961853313,0.5866141732283464
2138,2138,twirl,0,0,9,34,30,34,65,76,0.000344006192111458,0.5846994535519126
2139,2139,twist,0,4,10,25,37,29,42,106,0.0002940052920952577,0.4976303317535545
2140,2140,twixt,0,1,5,18,15,8,10,124,0.00011400205203693666,0.27485380116959063
2141,2141,tying,0,0,9,17,19,17,57,96,0.0002380042840771134,0.3924050632911392
2142,2142,udder,0,0,6,15,18,21,57,98,0.00023400421207581736,0.379746835443038
2143,2143,ulcer,0,3,17,26,40,27,90,83,0.0004060073081315464,0.576530612244898
2144,2144,ultra,0,1,4,18,29,22,32,59,0.00021200381606868924,0.556390977443609
2145,2145,umbra,0,0,4,9,12,13,6,43,8.800158402851251e-05,0.4691358024691358
2146,2146,uncle,0,2,9,26,31,26,50,88,0.0002880051840933137,0.5164835164835165
2147,2147,uncut,0,0,5,16,16,20,11,65,0.0001360024480440648,0.4672131147540984
2148,2148,under,0,4,7,24,25,27,105,87,0.00038400691212441825,0.5
2149,2149,undid,0,0,2,6,14,14,8,77,8.800158402851251e-05,0.3185840707964602
2150,2150,undue,0,1,10,15,17,22,42,102,0.00021400385206933725,0.38922155688622756
2151,2151,unfed,0,1,6,21,22,22,35,67,0.00021400385206933725,0.5179856115107914
2152,2152,unfit,0,3,5,11,15,20,42,79,0.00019200345606220913,0.40601503759398494
2153,2153,unify,0,0,8,21,26,33,41,100,0.0002580046440835935,0.46808510638297873
2154,2154,union,0,1,1,13,17,23,30,100,0.000170003060055081,0.3548387096774194
2155,2155,unite,0,5,13,40,39,38,143,92,0.0005560100081801472,0.5947136563876652
2156,2156,unity,0,3,14,20,33,33,65,110,0.000336006048108866,0.4835680751173709
2157,2157,unlit,0,1,9,20,30,30,55,64,0.0002900052200939617,0.5844155844155844
2158,2158,unmet,0,3,12,23,36,28,53,78,0.00031000558010044183,0.5666666666666667
2159,2159,unset,0,5,11,21,45,47,102,56,0.0004620083161496907,0.6972972972972973
2160,2160,untie,0,5,22,34,29,32,85,72,0.00041400745213413843,0.6288659793814433
2161,2161,until,0,3,14,25,27,17,37,44,0.00024600442807970544,0.6615384615384615
2162,2162,unwed,0,0,3,15,20,24,24,77,0.000172003096055729,0.4460431654676259
2163,2163,unzip,0,0,2,2,4,13,6,62,5.4000972017496316e-05,0.25301204819277107
2164,2164,upper,0,2,7,7,18,21,54,108,0.00021800392407063328,0.3374233128834356
2165,2165,upset,0,0,9,36,34,24,68,75,0.00034200615611081,0.5786516853932584
2166,2166,urban,0,1,11,18,23,32,25,70,0.0002200039600712813,0.5483870967741935
2167,2167,urine,0,5,29,36,41,33,196,136,0.000680012240220324,0.5142857142857142
2168,2168,usage,0,7,9,21,25,29,52,113,0.00028600514809266566,0.44607843137254904
2169,2169,usher,1,1,5,21,11,26,38,76,0.0002060037080667452,0.46099290780141844
2170,2170,using,0,2,4,18,15,13,32,77,0.000168003024054433,0.40310077519379844
2171,2171,usual,0,0,5,9,11,13,16,89,0.00010800194403499263,0.2992125984251969
2172,2172,usurp,0,0,2,7,15,13,5,64,8.40015120272165e-05,0.36633663366336633
2173,2173,utile,0,3,24,35,49,42,120,77,0.0005460098281769072,0.6652173913043479
2174,2174,utter,0,1,7,11,22,29,74,110,0.0002880051840933137,0.3888888888888889
2175,2175,vague,0,4,18,28,28,42,69,100,0.0003780068041224742,0.5454545454545454
2176,2176,valet,0,3,19,42,42,40,119,101,0.0005300095401717231,0.5910931174089069
2177,2177,valid,0,5,12,18,24,36,65,81,0.00032000576010368187,0.5397727272727273
2178,2178,valor,0,3,12,27,41,42,97,67,0.0004440079921438586,0.6510416666666666
2179,2179,value,0,4,16,22,34,35,99,120,0.00042000756013608245,0.4805194805194805
2180,2180,valve,0,2,4,18,32,34,111,132,0.00040200723613025035,0.40540540540540543
2181,2181,vapid,0,1,12,19,22,29,39,80,0.00024400439207905743,0.50920245398773
2182,2182,vapor,0,0,10,26,20,35,63,88,0.0003080055440997938,0.5083798882681564
2183,2183,vault,0,5,19,31,28,37,95,102,0.0004300077401393225,0.5405405405405406
2184,2184,vaunt,0,0,10,22,24,41,164,130,0.0005220093961691311,0.42731277533039647
2185,2185,vegan,0,2,12,19,25,21,47,75,0.00025200453608164946,0.512987012987013
2186,2186,venom,0,5,4,12,22,28,29,71,0.00020000360006480116,0.5
2187,2187,venue,0,1,12,16,26,33,57,133,0.0002900052200939617,0.39819004524886875
2188,2188,verge,1,3,13,24,24,31,86,130,0.0003640065521179381,0.4247787610619469
2189,2189,verse,1,2,10,27,37,41,126,131,0.00048800878415811486,0.4738955823293173
2190,2190,verso,0,1,10,13,26,26,33,86,0.00021800392407063328,0.4691358024691358
2191,2191,verve,0,0,7,15,28,22,83,147,0.00031000558010044183,0.3287671232876712
2192,2192,vicar,0,3,4,17,30,31,36,76,0.00024200435607840942,0.5279503105590062
2193,2193,video,1,1,9,18,22,20,41,95,0.00022400403207257732,0.42771084337349397
2194,2194,vigil,0,2,5,18,18,20,23,86,0.000172003096055729,0.4228187919463087
2195,2195,vigor,0,2,6,17,27,21,53,84,0.00025200453608164946,0.46496815286624205
2196,2196,villa,0,0,5,11,15,17,26,91,0.00014800266404795285,0.34532374100719426
2197,2197,vinyl,0,0,3,10,13,12,24,91,0.00012400223204017672,0.29457364341085274
2198,2198,viola,0,2,12,19,29,25,40,83,0.0002540045720822975,0.5117647058823529
2199,2199,viper,0,0,9,16,25,36,113,113,0.0003980071641289543,0.4321608040201005
2200,2200,viral,0,2,13,27,24,26,92,81,0.00036800662411923414,0.5317919075144508
2201,2201,virus,0,1,3,11,12,13,22,86,0.00012400223204017672,0.31746031746031744
2202,2202,visit,0,1,9,12,21,27,31,106,0.00020200363606544917,0.3977272727272727
2203,2203,visor,0,3,16,24,21,21,51,75,0.0002720048960881296,0.53125
2204,2204,vista,0,0,7,15,10,15,31,79,0.0001560028080505449,0.373015873015873
2205,2205,vital,0,1,10,24,25,23,67,78,0.00030000540009720173,0.515527950310559
2206,2206,vivid,0,2,6,8,6,15,14,99,0.00010200183603304859,0.27205882352941174
2207,2207,vixen,0,1,6,19,18,20,39,105,0.0002060037080667452,0.378698224852071
2208,2208,vocal,0,1,5,21,26,31,94,82,0.00035600640811534606,0.5060240963855421
2209,2209,vodka,0,2,4,15,12,16,15,74,0.00012800230404147274,0.3983739837398374
2210,2210,vogue,0,3,11,28,37,34,46,101,0.00031800572410303383,0.5280373831775701
2211,2211,voice,0,8,26,34,42,43,100,125,0.000506009108163947,0.5503597122302158
2212,2212,voila,1,1,7,29,27,27,45,103,0.0002740049320887776,0.4717948717948718
2213,2213,vomit,1,6,13,23,31,28,37,88,0.0002780050040900736,0.5368421052631579
2214,2214,voter,0,4,18,29,38,34,200,108,0.0006460116282093078,0.5324675324675324
2215,2215,vouch,0,1,10,16,28,29,63,101,0.0002940052920952577,0.4540540540540541
2216,2216,vowel,0,1,10,19,36,38,68,93,0.000344006192111458,0.5279187817258884
2217,2217,vying,0,3,5,13,11,10,47,91,0.00017800320405767303,0.3157894736842105
2218,2218,wacky,0,0,4,18,25,27,52,132,0.00025200453608164946,0.3592233009708738
2219,2219,wafer,1,3,17,19,24,28,159,133,0.0005020090361626509,0.4088888888888889
2220,2220,wager,0,0,14,18,36,33,194,134,0.0005900106201911635,0.4297872340425532
2221,2221,wagon,0,1,11,18,26,23,44,92,0.00024600442807970544,0.4619883040935672
2222,2222,waist,0,4,12,54,53,40,143,95,0.0006120110161982916,0.6317829457364341
2223,2223,waive,0,5,20,26,47,39,96,131,0.00046600838815098674,0.5111940298507462
2224,2224,waltz,0,2,10,17,17,19,21,88,0.000172003096055729,0.42483660130718953
2225,2225,warty,1,8,21,32,37,36,185,117,0.0006400115202073637,0.5357142857142857
2226,2226,waste,0,1,16,23,35,36,198,135,0.0006180111242002356,0.45121951219512196
2227,2227,watch,0,1,18,13,19,29,109,108,0.0003780068041224742,0.425531914893617
2228,2228,water,0,2,23,28,35,41,305,117,0.000868015624281237,0.524390243902439
2229,2229,waver,0,4,11,12,16,31,136,157,0.00042000756013608245,0.3203463203463203
2230,2230,waxen,0,1,10,18,17,26,56,131,0.0002560046080829455,0.35467980295566504
2231,2231,weary,0,3,23,28,49,50,199,121,0.0007040126722281001,0.5583941605839416
2232,2232,weave,0,4,18,24,28,33,68,155,0.00035000630011340205,0.4083969465648855
2233,2233,wedge,0,1,10,26,28,24,63,126,0.00030400547209849776,0.413953488372093
2234,2234,weedy,1,1,6,14,29,29,64,143,0.0002880051840933137,0.35874439461883406
2235,2235,weigh,0,3,11,20,26,22,35,110,0.00023400421207581736,0.4270833333333333
2236,2236,weird,0,4,14,25,26,30,49,106,0.0002960053280959057,0.48292682926829267
2237,2237,welch,0,2,13,12,15,27,58,104,0.0002540045720822975,0.3988439306358382
2238,2238,welsh,0,0,9,16,30,32,42,91,0.0002580046440835935,0.4887640449438202
2239,2239,whack,0,2,8,12,29,23,32,116,0.00021200381606868924,0.3894736842105263
2240,2240,whale,0,5,12,38,46,39,152,127,0.0005840105121892194,0.5243445692883895
2241,2241,wharf,0,1,8,19,18,31,41,93,0.00023600424807646537,0.45294117647058824
2242,2242,wheat,0,3,19,25,29,32,72,88,0.0003600064801166421,0.5510204081632653
2243,2243,wheel,0,2,17,28,22,29,58,112,0.0003120056161010898,0.4666666666666667
2244,2244,whelp,0,4,5,18,31,24,28,67,0.0002200039600712813,0.5503355704697986
2245,2245,where,0,4,10,28,35,29,60,127,0.00033200597610756995,0.45493562231759654
2246,2246,which,0,0,7,13,22,24,27,120,0.00018600334806026509,0.3548387096774194
2247,2247,whiff,1,0,7,5,7,9,12,103,8.200147602656848e-05,0.2196969696969697
2248,2248,while,0,7,16,29,36,36,152,134,0.0005520099361788512,0.4806201550387597
2249,2249,whine,0,3,27,39,45,37,123,111,0.0005480098641775552,0.5763358778625954
2250,2250,whiny,0,1,13,29,37,44,67,125,0.0003820068761237702,0.4979919678714859
2251,2251,whirl,0,2,12,22,20,28,59,107,0.00028600514809266566,0.4397905759162304
2252,2252,whisk,0,1,10,15,21,36,30,103,0.0002260040680732253,0.44623655913978494
2253,2253,white,0,5,16,33,46,38,112,114,0.0005000090001620029,0.5476190476190477
2254,2254,whole,0,2,16,32,34,32,93,136,0.00041800752413543446,0.4603174603174603
2255,2255,whoop,0,2,4,15,16,20,13,100,0.00014000252004536082,0.3630573248407643
2256,2256,whose,0,2,13,37,46,45,129,111,0.0005440097921762592,0.562992125984252
2257,2257,widen,0,4,14,29,28,31,85,87,0.0003820068761237702,0.5492227979274611
2258,2258,wider,0,1,15,27,27,24,178,119,0.0005440097921762592,0.4413145539906103
2259,2259,widow,0,0,2,16,9,12,11,82,0.00010000180003240058,0.32231404958677684
2260,2260,width,0,1,7,15,21,25,47,83,0.00023200417607516935,0.45394736842105265
2261,2261,wield,0,1,14,26,29,32,86,75,0.0003760067681218262,0.576271186440678
2262,2262,wight,0,2,6,10,17,15,65,101,0.00023000414007452133,0.33112582781456956
2263,2263,willy,1,0,13,11,21,31,116,143,0.00038600694812506624,0.35
2264,2264,wimpy,0,2,9,27,21,29,38,93,0.00025200453608164946,0.4861878453038674
2265,2265,wince,0,3,9,26,42,42,131,115,0.000506009108163947,0.5147679324894515
2266,2266,winch,0,2,8,14,29,25,63,91,0.00028200507609136964,0.46153846153846156
2267,2267,windy,0,1,11,19,35,32,83,106,0.00036200651611729013,0.4803921568627451
2268,2268,wiser,0,3,16,25,35,26,143,109,0.0004960089281607069,0.49065420560747663
2269,2269,wispy,0,1,13,25,23,20,49,104,0.00026200471608488955,0.44086021505376344
2270,2270,witch,0,3,5,18,19,34,82,84,0.00032200579610432986,0.48466257668711654
2271,2271,witty,0,2,11,20,25,19,91,138,0.000336006048108866,0.3581395348837209
2272,2272,woken,0,1,10,20,35,31,74,100,0.00034200615611081,0.49238578680203043
2273,2273,woman,0,4,16,18,23,30,44,80,0.00027000486008748155,0.5321637426900585
2274,2274,women,0,6,11,28,35,39,102,89,0.00044200795614321057,0.5721153846153846
2275,2275,woody,0,3,16,21,38,40,109,130,0.00045400817214709865,0.47580645161290325
2276,2276,wooer,0,2,9,26,30,24,123,180,0.0004280077041386745,0.33579335793357934
2277,2277,wooly,0,2,15,27,35,45,135,147,0.000518009324167835,0.4575645756457565
2278,2278,woozy,0,1,6,15,16,29,63,170,0.0002600046800842415,0.28270042194092826
2279,2279,wordy,0,2,14,32,30,39,134,112,0.0005020090361626509,0.5109170305676856
2280,2280,world,0,2,19,20,30,28,72,93,0.00034200615611081,0.515625
2281,2281,worry,1,5,11,28,31,45,93,128,0.0004280077041386745,0.4859437751004016
2282,2282,worse,0,4,25,44,41,41,206,112,0.0007220129962339322,0.5805243445692884
2283,2283,worst,1,2,21,27,50,32,109,94,0.00048400871215681883,0.5859030837004405
2284,2284,worth,0,1,8,19,32,36,107,96,0.0004060073081315464,0.5
2285,2285,would,0,2,9,25,38,40,58,79,0.000344006192111458,0.5906735751295337
2286,2286,wound,0,2,4,10,22,20,128,140,0.00037200669612053017,0.29292929292929293
2287,2287,woven,0,1,12,19,25,38,103,110,0.0003960071281283063,0.4634146341463415
2288,2288,wrack,0,0,11,19,35,25,95,130,0.00037000666011988213,0.4090909090909091
2289,2289,wrath,0,3,21,31,39,37,83,92,0.0004280077041386745,0.5874439461883408
2290,2290,wreak,0,1,11,20,25,25,90,110,0.000344006192111458,0.4270833333333333
2291,2291,wreck,0,5,7,30,19,24,48,104,0.0002660047880861855,0.4497354497354497
2292,2292,wrest,0,4,26,32,48,35,135,82,0.0005600100801814433,0.6387665198237885
2293,2293,wring,0,5,9,25,36,23,99,103,0.0003940070921276583,0.48756218905472637
2294,2294,wrist,0,6,24,39,44,38,139,98,0.0005800104401879234,0.606425702811245
2295,2295,write,0,3,24,58,55,45,248,97,0.0008660155882805891,0.6560283687943262
